fd_id,firmzone,ground_elv,sqft,st_damcat,val_struct,cbfips,x,y
480964437,VE,6.939187828855514,724.0,RES,128943.202,481677261002046,-94.98531333,29.174888555
480942308,AE,6.146035366039276,990.0,RES,91314.502,481677218002026,-94.9421785,29.4896485
481155642,AE,8.760274832000732,1328.0,RES,124541.127,481677253002029,-94.81599461,29.288245718
481004427,AE,9.33950684364319,948.0,RES,149692.47,481677215001007,-95.0593618,29.550897175
481085775,AE,5.040229153909683,1359.76,RES,180211.949,481677239004126,-94.665859,29.44594
481006936,VE,3.672808213381767,2881.0,RES,284080.706,481677261002031,-95.069913,29.1319885
481123301,AE,9.971524167194366,1136.0,RES,114037.187,481677244001004,-94.78280909,29.298214444
480951822,AE,5.397219921345711,1290.0,RES,175609.361,481677218003029,-94.934546,29.484252
480937861,AE,7.977024406223297,3336.0,RES,209914.64,481677218002015,-94.9327855,29.495579
480979736,AE,10.539653444519043,1040.0,RES,92902.4179,481677237001036,-94.9964575,29.344789441
480923015,AE,4.996719326257706,2702.0,RES,219511.112,481677258003048,-94.83861631,29.280156026
481068323,AE,24.61639055042267,1560.0,RES,194313.225,481677234004000,-95.161358,29.4239675
480912948,AE,1.9635043669295311,1344.0,RES,125328.404,481677239004120,-94.66872205,29.449782181
481004159,VE,3.472423570718765,1282.0,RES,175049.446,481677261002027,-95.05721421,29.138098128
480917910,AE,8.67843890364647,1941.0,RES,146600.185,481677243001048,-94.77631557,29.308310771
481120497,AE,8.106379787149429,1584.0,RES,119549.067,481677209004006,-95.06876202,29.45192526
481170094,AE,6.413815107860565,7200.0,RES,1147220.18,481677245001024,-94.79485499,29.306771952
480922244,AE,7.341117918586731,1436.0,RES,135579.687,481677253001013,-94.82705336,29.28531578
480953789,AE,1.8667101753401756,2115.0,RES,239807.986,481677218003023,-94.94118785,29.480152151
481130788,AE,13.673657944965363,1536.0,RES,192682.303,481677209002004,-95.05199545,29.449971054
481018175,AE,14.254407450237274,3306.0,RES,337745.862,481677206002101,-95.08502408,29.441846785
481005006,AE,11.281697660551071,1605.0,RES,197375.074,481677209002007,-95.0598235,29.4532365
480925735,AE,9.037453647766114,1560.0,RES,127395.889,481677254003008,-94.8239209,29.284430295
480912986,AE,4.4808935175037385,2444.0,RES,191354.835,481677239004120,-94.6671065,29.446412
480945251,AE,4.535747392249108,1380.0,RES,181453.351,481677238003034,-94.94273,29.3234745
481146482,AE,6.560842249650955,1232.0,RES,102498.796,481677246002041,-94.81182379,29.2974845
480921788,AE,10.673740433158875,1144.0,RES,98246.6065,481677249001007,-94.802343,29.288971
480923672,AE,4.996719326257706,1832.0,RES,216095.175,481677257001007,-94.83958446,29.269309841
480927997,AE,4.996719326257706,1706.0,RES,146372.797,481677258003049,-94.83863525,29.277855349
480951124,VE,9.27513304301262,1722.0,RES,207308.331,481677261001031,-94.9284685,29.2120885
480949715,AE,5.589096039805412,1065.0,RES,158932.265,481677261001111,-94.94477646,29.200601314
481114365,VE,4.628513576908111,2486.0,RES,323645.032,481677238002057,-94.91523218,29.300051521
481016659,AE,5.61089827753067,1500.0,RES,55783.494,481677215002026,-95.0518177,29.548539867
480936736,VE,4.995313689117432,1848.0,RES,234708.442,481677238002065,-94.92179565,29.295862269
480921366,AE,8.370480780239106,1752.142,RES,255873.14,481677247001029,-94.796745,29.297615
480921493,AE,10.32355452955246,3916.5,RES,481746.779,481677248001029,-94.7982037,29.290966416
480942746,AE,7.3932039318847655,1949.88,RES,68325.4476,481677218002026,-94.942452,29.490534
480950305,AE,6.217185088610649,1425.0,RES,184587.061,481677261001101,-94.94261432,29.200617963
480955392,AE,16.26327646789551,1760.0,RES,217149.672,481677236003026,-95.03396786,29.336256191
480947672,VE,3.6062320914554595,2794.0,RES,296877.508,481677238002074,-94.91834724,29.293736794
481005801,AE,8.2408727444458,2963.0,RES,291664.022,481677215004024,-95.03431564,29.549872586
481150682,AE,11.207636149301528,1556.0,RES,118238.61,481677209003004,-95.059592,29.4662555
480947281,AE,4.980999187355041,864.0,RES,142618.301,481677238003007,-94.94482725,29.324933172
480927152,AE,4.996719326257706,1644.53,RES,252677.341,481677258002031,-94.8334803,29.27517461
480927878,AE,4.996719326257706,1766.0,RES,210887.279,481677258003049,-94.83972671,29.279037225
480923174,AE,4.996719326257706,1270.0,RES,174197.192,481677257001013,-94.83930019,29.261887432
481112655,AE,5.808484161324501,678.0,RES,83052.3205,481677256002004,-94.82742038,29.274650389
481136681,AE,13.246891803569794,1792.0,RES,130915.285,481677242003009,-94.7701855,29.3137165
480921844,AE,7.030655148477554,1628.0,RES,121885.955,481677252002012,-94.82545085,29.290483747
480916587,AE,8.947650095643997,1260.0,RES,121005.753,481677244001009,-94.78854155,29.296714699
481119621,AE,5.451761301913262,800.0,RES,136204.992,481677261002098,-95.0449076,29.141615662
480913258,AE,6.083080891280174,1300.0,RES,157136.928,481677239004123,-94.66618358,29.444610166
480923970,AE,4.996719326257706,2741.0,RES,275412.447,481677257001017,-94.84528663,29.269383491
480984644,AE,10.330100089702606,3800.0,RES,251367.492,481677211004001,-95.00504168,29.474403747
480947263,AE,4.336163344807625,419.518,RES,92142.0609,481677238003007,-94.94510282,29.324088794
480951572,VE,5.468922277550697,1950.0,RES,224926.182,481677261001051,-94.93546246,29.203531805
480953774,AE,5.207621607756614,1798.0,RES,220075.618,481677218003023,-94.94036978,29.481273405
480926088,AE,7.892858264713287,1036.0,RES,156486.74,481677253001009,-94.8260195,29.285587
481086079,AE,4.12017824186325,1360.0,RES,126098.699,481677242001018,-94.77125056,29.317365169
481124424,AE,4.996719326257706,2420.0,RES,256041.062,481677257001019,-94.8423873,29.260796292
480921499,AE,8.667652965679169,2850.0,RES,185899.914,481677247001039,-94.79827079,29.296759056
480999153,AE,11.982144560232163,2124.0,RES,237310.046,481677209002003,-95.06104222,29.451816557
480925624,AE,4.996719326257706,2085.0,RES,234600.799,481677257002011,-94.84309821,29.260368715
480892550,VE,4.8356979990148545,2131.0,RES,237789.794,481677261002033,-95.00376609,29.173355342
481170393,AE,4.991533252668381,1186.0,RES,167998.937,481677239003000,-94.71358716,29.426555485
480936706,VE,4.820818348207474,1230.0,RES,185482.012,481677238002065,-94.92259351,29.296732244
480901103,AE,12.398856133012771,3262.0,RES,354263.078,481677212021001,-95.01277819,29.508271156
480978457,AE,11.714965558156967,1617.0,RES,198421.729,481677211004025,-95.0270156,29.479080551
480950095,VE,1.7835900484466554,1632.0,RES,215358.135,481677238002051,-94.918983,29.29976
481171159,AE,14.161586901760101,1431.0,RES,223342.983,481677206002100,-95.08985574,29.440498775
480897300,AE,12.107128933734893,2437.0,RES,191026.795,481677212011001,-95.024086,29.529793
481111643,AE,8.493559682359695,1622.0,RES,121544.337,481677251001018,-94.8067725,29.29397
481019760,VE,4.977034148588181,1392.0,RES,182169.4,481677261002009,-95.0830135,29.114741
481125612,VE,4.871961403479576,1232.0,RES,185638.323,481677238002049,-94.91284144,29.299435742
481141559,VE,4.931102588834762,2116.46,RES,257904.214,481677239002145,-94.752357,29.372114166
481085366,VE,9.978320817785264,2318.0,RES,268610.927,481677239002115,-94.5993895,29.468791867
481137393,AE,8.722233456907272,1726.0,RES,127353.038,481677244003016,-94.79262209,29.297385201
480957184,A,10.711116144809722,1894.0,RES,220811.965,481677229002017,-94.97537326,29.359829011
481086950,AE,9.73525432015419,896.0,RES,145575.895,481677244001029,-94.7847795,29.2966075
480981321,AE,9.104627771692275,1579.0,RES,195574.264,481677215004019,-95.03021579,29.548687753
481167380,AE,10.14606096540451,1658.0,RES,208927.446,481677213004001,-95.07598933,29.538308739
480963622,VE,7.353666182918548,1969.0,RES,229867.854,481677261002046,-95.00114658,29.165238298
480923576,AE,11.22610029214859,800.0,RES,79010.688,481677254004004,-94.81859756,29.282212196
481146183,AE,9.267718443984986,2388.0,RES,321698.354,481677248001017,-94.7877115,29.2933065
480966097,VE,4.99999992846489,4354.0,RES,378670.514,481677260002009,-94.96570337,29.286053506
481089607,AE,6.6640044389915465,864.0,RES,142618.301,481677253001036,-94.82792522,29.284041439
481133798,AE,10.64609076057434,824.0,RES,138687.814,481677211004021,-95.02488248,29.477594161
481164006,VE,7.984990465564728,1371.0,RES,180906.563,481677261002033,-95.03373849,29.14673598
480982757,AE,12.18554111486435,3284.87,RES,431424.034,481677211004050,-95.03214969,29.480249327
480938141,AE,8.13338413383484,1040.0,RES,92902.4179,481677218004006,-94.923706,29.4808075
481149269,VE,3.6073299276971817,2908.0,RES,368306.789,481677238002053,-94.91983133,29.299209491
480925616,AE,4.996719326257706,2404.0,RES,254986.093,481677257002011,-94.84477687,29.261665903
481098860,AE,6.1400702080917355,3133.62,RES,302548.099,481677215004035,-95.03549517,29.54865416
480942054,AE,5.019489161725044,1584.0,RES,202813.124,481677238003029,-94.9362348,29.326545593
481095866,AE,4.991902066197396,720.0,RES,128527.983,481677261001154,-94.978551,29.188428
481130710,AE,12.694039932470321,2506.0,RES,163784.697,481677209001022,-95.04995293,29.462549681
480908009,VE,4.986796951675415,2835.74,RES,208258.395,481677239001074,-94.47170543,29.528873465
480938035,VE,4.801451922421455,1906.0,RES,257078.077,481677238002069,-94.92744193,29.299675806
480977177,AE,13.59824476928711,2028.0,RES,180128.36,481677236001043,-95.023852,29.3471315
481150796,AE,9.752681248283386,2837.0,RES,281122.139,481677215004020,-95.03511814,29.54960184
480928859,AE,4.996719326257706,1609.0,RES,197724.666,481677259001038,-94.8689345,29.257068
480974268,AE,11.339821577625274,1410.0,RES,110937.418,481677211003000,-95.02076108,29.472893253
481019772,VE,4.97801582616806,1120.0,RES,163280.893,481677261002009,-95.06971842,29.123301328
481155530,AE,8.575936120042801,1952.2,RES,274931.415,481677244002047,-94.78751794,29.300438127
480938186,AE,11.554361541662216,1792.0,RES,140213.546,481677218001004,-94.9170577,29.496014532
481092379,VE,5.126346917381286,936.0,RES,148791.04,481677260001064,-94.91939698,29.213335329
480982567,AE,12.414534032402038,2246.84,RES,317531.818,481677211004034,-95.0309105,29.478371
481085601,VE,9.392577663373947,1763.0,RES,226444.428,481677239002050,-94.6311425,29.453346
481004484,AE,5.517914637598992,1344.0,RES,179216.052,481677261002071,-95.0592558,29.130428527
481119017,AE,11.582583012104035,140400.0,RES,4625761.6,481677211004027,-95.0278375,29.476204
481143631,AE,6.015888776450157,2947.0,RES,290610.35,481677218003019,-94.95189406,29.477016055
481137656,AE,10.453798504686356,1066.0,RES,159014.714,481677254001028,-94.81922064,29.284136277
481034854,AE,12.928388663864135,2498.0,RES,280412.683,481677208004019,-95.077906,29.459002
480899568,AE,12.10893428182602,2830.0,RES,323950.504,481677212021001,-95.02495614,29.497108323
480987536,AE,11.499424361209869,2142.0,RES,256363.642,481677214003018,-95.04302628,29.534061046
480945665,AE,12.132471859560013,3900.0,RES,128493.378,481677218001014,-94.9160953,29.489668477
480923148,AE,4.996719326257706,1236.0,RES,119684.741,481677258002034,-94.83899568,29.276207466
480935278,AE,13.49263347038269,1600.0,RES,120284.928,481677218001024,-94.9152325,29.489358
480992166,AE,13.751995033626557,1139.55,RES,45863.5104,481677209002028,-95.04652482,29.449056503
480971773,AE,4.3779769431114195,1268.0,RES,174053.705,481677261001160,-94.980719,29.1927235
481087460,AE,9.225343607702255,930.0,RES,87188.8838,481677247002059,-94.79455754,29.295320708
481089985,VE,5.4549355231237415,2590.0,RES,269636.871,481677260001062,-94.893472,29.230258
480974504,AE,10.374863805131913,1174.0,RES,99654.8688,481677211003000,-95.02621474,29.471152928
481019877,AE,14.507426828765869,2181.0,RES,259245.714,481677206002088,-95.08353312,29.447851924
480923663,AE,4.996719326257706,1755.0,RES,210000.569,481677257001007,-94.8397305,29.2696
480932866,AE,4.996719326257706,1934.0,RES,223764.842,481677260002032,-94.90333215,29.237951933
480959930,AE,4.93170997739315,960.0,RES,150568.427,481677261001162,-94.98160283,29.196716493
481086351,AE,9.761912928600312,1397.0,RES,127814.967,481677244002001,-94.7755645,29.304047
481125115,AE,9.810346006202698,2146.0,RES,176271.201,481677248001025,-94.7887915,29.292526
481150772,AE,12.663317726392746,1344.0,RES,140187.13,481677209003045,-95.05030817,29.457504846
480945982,AE,4.972327571697235,1862.0,RES,218398.719,481677261001126,-94.94277666,29.204618984
481140385,AE,14.126945807495117,1539.0,RES,117428.879,481677209001020,-95.048284,29.4620415
481134725,AE,12.581057056264877,1726.0,RES,224174.931,481677208004001,-95.07373526,29.459236724
480912657,VE,10.003281241350173,1156.0,RES,178366.184,481677239002119,-94.619433,29.459525
480926254,AE,4.996719326257706,1498.0,RES,115432.182,481677258002026,-94.82854175,29.277424721
480977189,AE,9.643363040971757,1414.05,RES,53618.2189,481677211004015,-95.02342795,29.477383345
480916356,AE,7.563301670122146,1260.0,RES,121005.753,481677243004004,-94.7864565,29.3052275
481005075,AE,13.329108669757844,2802.0,RES,206477.304,481677215001004,-95.06589513,29.549312989
481123056,AE,4.9842735318565365,798.0,RES,136029.163,481677242001008,-94.77123454,29.321818103
481133802,AE,10.885744461965562,1282.0,RES,122183.115,481677211004021,-95.025353,29.477635
480892755,AE,9.631808969631194,2200.0,RES,245655.432,481677261002033,-95.02748532,29.150184054
481156475,VE,5.003860541768074,1548.0,RES,190536.632,481677238002055,-94.916424,29.301081
480914326,AE,3.8933113798332215,812.0,RES,115505.96,481677239004139,-94.704873,29.432214
480980361,AE,11.911746153450013,2642.0,RES,310970.798,481677212021032,-95.03054417,29.501290071
480914776,VE,4.927821595520973,1248.0,RES,172596.135,481677239003052,-94.76738567,29.382886935
480982197,AE,6.443712079000473,1080.0,RES,160155.843,481677215004033,-95.03183874,29.545049122
480959943,AE,4.693909730205536,864.0,RES,142618.301,481677261001162,-94.9830305,29.196151
480917324,AE,5.620145211005211,1593.0,RES,227013.147,481677242001004,-94.77277478,29.324444779
481013015,AE,4.814947446951866,900.0,RES,145933.92,481677261002019,-95.04516204,29.147843681
481016759,AE,4.625193081827164,1680.0,RES,203812.197,481677261002091,-95.05166589,29.13885979
481118517,AE,14.110275279541016,766.0,RES,76804.4619,481677237001072,-95.002002,29.3447155
480948790,AE,10.871580145139694,1573.69,RES,57540.1077,481677218001034,-94.91909117,29.485905345
480972254,AE,9.040992380332947,1152.0,RES,114964.088,481677210001003,-95.0064296,29.466702773
481127864,AE,11.109604496412278,1218.0,RES,120152.27,481677219001101,-94.97134035,29.453456816
481127491,AE,5.330457241568565,1121.0,RES,97126.5084,481677254002027,-94.82569296,29.277486787
481002679,AE,12.281170590982438,2671.0,RES,198069.172,481677215001000,-95.05693497,29.552982602
481123472,AE,13.992822837047576,2082.0,RES,153098.789,481677241012006,-94.79434628,29.287795588
480999724,AE,11.163983176631927,1260.0,RES,121005.753,481677211004024,-95.02361882,29.474059043
480956182,AE,14.318339300403595,2334.0,RES,254278.954,481677217006003,-94.98215653,29.497940095
481015681,AE,9.265199717445373,1664.0,RES,267460.848,481677215002023,-95.04906672,29.545938939
480966125,AE,4.995829949836731,1064.0,RES,109632.636,481677237001011,-94.96639158,29.339513857
481119133,AE,12.388800782184601,991.0,RES,177452.293,481677212021013,-95.03156388,29.506703974
480982587,AE,13.23551998790741,1267.15,RES,222660.584,481677211004034,-95.03384589,29.479889761
480917877,AE,9.113381519737244,1410.0,RES,128552.305,481677243005027,-94.7758805,29.306544
480973450,AE,12.418148639650346,1654.0,RES,144647.905,481677219001008,-95.01510089,29.455580076
480916719,AE,8.470914609899522,1582.344,RES,247221.339,481677244002054,-94.79020258,29.299107701
480937750,AE,5.268903319563866,1245.38,RES,49004.6816,481677218002015,-94.9298541,29.490711927
481161284,AE,6.93351521864891,1417.0,RES,189279.238,481677252001004,-94.8186607,29.29276683
481014247,AE,12.474854404172897,2040.0,RES,249140.157,481677208004000,-95.07527086,29.46148074
480911992,VE,9.996606616020202,1353.0,RES,193272.007,481677239002035,-94.6024665,29.467515
480916348,AE,7.598829794168473,2700.0,RES,180095.724,481677243004004,-94.7870745,29.304883
480917565,AE,9.4818321018219,780.0,RES,86463.6364,481677247002030,-94.79863244,29.29327356
481164367,AE,4.996719326257706,1760.0,RES,156700.6,481677259001036,-94.86689361,29.256657659
481127465,AE,4.996719326257706,2674.0,RES,274243.076,481677261001081,-94.9466268,29.206857033
480953739,VE,5.103716315865516,1394.0,RES,182287.297,481677218003023,-94.94266808,29.479198817
481161085,AE,9.35945484495163,1643.0,RES,200667.638,481677248001014,-94.7890375,29.2938955
481167702,AE,11.768795124702454,1412.0,RES,128672.207,481677215001004,-95.06740446,29.54866603
481148840,VE,5.430609865579605,3024.0,RES,295629.22,481677260001081,-94.89272034,29.230757329
480928141,AE,4.996719326257706,1519.0,RES,191501.381,481677260001020,-94.8685707,29.255934003
481145615,VE,2.8187369856882096,1265.54,RES,121305.258,481677239004141,-94.7037185,29.4291005
481124449,AE,4.996719326257706,874.0,RES,97630.8538,481677259001043,-94.850466,29.253749
480945799,AE,5.015560886979103,1500.0,RES,190156.32,481677238003037,-94.934766,29.326486
480958387,AE,2.9882926501703264,1874.0,RES,224681.912,481677261001094,-94.98077732,29.193833069
481030707,AE,5.253971260471344,1064.0,RES,158849.691,481677261002143,-95.068405,29.1268605
480945223,VE,5.059220899567604,1440.0,RES,185734.08,481677238003034,-94.94388292,29.322637025
481005981,VE,5.0032809217786784,900.0,RES,145933.92,481677261002121,-95.05962832,29.128120557
480914443,VE,7.677039382076264,2019.28,RES,250337.893,481677239002132,-94.7036895,29.4149225
480943353,VE,6.855810158262253,1066.0,RES,159014.714,481677260001065,-94.9103941,29.218944285
480955745,VE,5.131256478600502,1008.0,RES,154025.557,481677261001128,-94.97841653,29.178703969
481152626,AE,23.67089502483368,2569.0,RES,192919.473,481677234004002,-95.15971903,29.422966955
480922260,AE,5.333746448121071,1910.0,RES,159568.054,481677253001025,-94.8292474,29.281861799
481004036,AE,13.344532349853516,1397.0,RES,211677.483,481677212021009,-95.02988812,29.507883526
480908823,VE,10.00984244576454,1480.0,RES,202865.1,481677239002025,-94.63201066,29.453489712
481014054,AE,12.144449108247757,3411.0,RES,234192.574,481677213004001,-95.07779108,29.538184762
481150665,AE,7.138106995067597,2018.0,RES,232777.198,481677215004069,-95.03509602,29.548948723
481086453,AE,8.358174219789506,1046.0,RES,137413.03,481677243005008,-94.7784924,29.307382295
481137614,AE,9.09253788430214,1440.0,RES,112501.785,481677253002042,-94.81585072,29.287326914
480907341,VE,2.1964877451634406,1920.0,RES,145757.03,481677241011013,-94.74900258,29.320044603
480913056,AE,3.4637832435894014,1956.0,RES,162416.316,481677239004120,-94.66563053,29.449587173
480915494,AE,8.114887920246124,2240.0,RES,160804.439,481677243001046,-94.77800975,29.308375347
481016752,AE,3.0854761883854867,1204.0,RES,169244.195,481677261002091,-95.05035316,29.140208595
481022699,AE,4.977034148588181,1292.0,RES,175748.308,481677261002122,-95.0886655,29.110844
480910893,VE,8.469246931333542,1287.0,RES,188555.18,481677239002025,-94.579674,29.4787155
480995730,A,16.084163722400664,1407.0,RES,128372.121,481677211001002,-95.04897717,29.473084239
481127761,AE,4.996719326257706,1738.0,RES,208619.673,481677261001144,-94.97183362,29.185686066
480912803,AE,5.379529778470993,2760.0,RES,204847.001,481677239004115,-94.6387685,29.462745
480934087,VE,5.831291934132576,1415.0,RES,128851.728,481677259001004,-94.88034031,29.271720532
480914316,AE,6.7342401454257965,805.0,RES,92379.488,481677239004139,-94.68806117,29.432257484
480970003,AE,5.2704415418434145,1641.0,RES,207504.889,481677261001098,-94.97541818,29.187137453
480932857,AE,4.996719326257706,2454.0,RES,276829.99,481677260002032,-94.9096716,29.239414684
481099768,A,16.374011263332367,1456.0,RES,131265.29,481677211004064,-95.0532505,29.475143
481089991,VE,5.262463358197212,2060.0,RES,232831.673,481677260001062,-94.893617,29.23047
480913995,VE,4.990158512949944,1680.0,RES,219098.111,481677239002126,-94.6978419,29.415910968
480953775,AE,7.712121644592285,1914.0,RES,226938.433,481677218003023,-94.94511225,29.485046872
480945367,AE,4.7848611802148815,1124.0,RES,163582.372,481677238003044,-94.93600974,29.327131533
480922710,AE,9.539970880947113,1858.0,RES,134381.216,481677251003013,-94.81003661,29.288372334
481086172,AE,4.9978038648748395,1456.0,RES,131265.29,481677242001007,-94.77089695,29.320839691
480987427,AE,11.325898182468414,2496.0,RES,280289.354,481677214003021,-95.04191927,29.532488036
480935584,AE,11.02526235692978,2946.0,RES,190077.338,481677218001019,-94.915294,29.4857755
481110957,AE,6.638178105401993,4148.0,RES,244808.646,481677243003001,-94.7845352,29.310520888
481013093,AE,4.567169288043976,1716.0,RES,206813.659,481677261002019,-95.04589149,29.147459368
480936440,AE,4.980435993843079,2552.0,RES,192042.552,481677220012002,-94.91992057,29.420288242
480918689,AE,9.841672080879212,1560.0,RES,143722.8,481677244004013,-94.78085895,29.299354668
480925950,AE,7.52325470035553,1088.0,RES,95458.1188,481677252002027,-94.82407479,29.289453188
480940881,AE,4.797343738636971,1806.0,RES,284574.637,481677238003043,-94.93160918,29.32693984
481031184,AE,12.244624807548522,1970.0,RES,140042.39,481677208003041,-95.07048047,29.462043334
480950135,VE,4.377553765764237,2233.0,RES,314094.67,481677238002051,-94.917458,29.297513
480920019,AE,6.460797179956436,4669.9,RES,813968.941,481677246002025,-94.81086397,29.298694729
480982365,AE,7.348728853130341,1500.0,RES,190156.32,481677215004070,-95.03247313,29.546281744
481112197,AE,10.961440798826217,1008.0,RES,114115.018,481677254004005,-94.81995088,29.282046276
481019678,VE,4.9389947290277485,720.0,RES,128527.983,481677261002009,-95.072386,29.126624
481012234,AE,11.51342206662178,1866.0,RES,134794.783,481677208003036,-95.067972,29.464385755
480921581,AE,8.73153318977356,2882.0,RES,187307.483,481677247001049,-94.7997825,29.295517
481167988,AE,13.893951087169647,1376.0,RES,109367.773,481677236002018,-95.00028904,29.343017353
480911212,VE,7.065009170494079,2354.0,RES,270936.158,481677239002187,-94.597244,29.4691815
480908999,AE,6.438730945272446,1224.0,RES,183602.011,481677239002025,-94.63505324,29.456278339
481124491,VE,4.927821595520973,1560.0,RES,194313.225,481677239003044,-94.76854626,29.378023086
481148455,AE,6.063995671143532,1032.0,RES,92461.609,481677254003027,-94.82617729,29.282286123
480908889,VE,9.901723371305465,1462.0,RES,201440.354,481677239002025,-94.62257368,29.458788916
481086685,AE,9.782876242656707,2124.0,RES,175066.841,481677244004005,-94.78230643,29.299456886
480908098,VE,9.247344136476517,1200.0,RES,181599.285,481677239002006,-94.5383375,29.493041
480912890,AE,4.994892858409882,784.266,RES,90901.1091,481677239004120,-94.66505982,29.446176039
480923961,AE,5.005902900462151,3117.0,RES,299218.83,481677257002005,-94.84669516,29.265193634
481087043,AE,7.6661674006557465,3296.0,RES,219607.259,481677243004007,-94.786607,29.3048675
480987515,AE,4.326331315851212,1021.0,RES,155180.466,481677261002038,-95.043829,29.145279
481152208,A,17.359976936035157,1429.0,RES,184894.554,481677211001001,-95.049006,29.4750795
480918544,AE,8.896748353147506,1974.61,RES,276244.237,481677247002043,-94.8049315,29.2931795
481023790,AE,14.731013088588714,1885.0,RES,236648.153,481677206002039,-95.0884525,29.449370201
480944013,AE,4.396775090999603,2961.0,RES,289350.247,481677261001018,-94.9385295,29.2198225
481141534,VE,6.879846005811691,340.291,RES,80346.3679,481677239002092,-94.63294807,29.456385768
480923827,AE,4.996719326257706,1251.0,RES,120514.851,481677258001009,-94.84206989,29.271391224
481096607,AE,4.877339510412217,1875.0,RES,219384.562,481677261001138,-94.98761969,29.197037422
480971982,AE,9.784031571569443,2036.91,RES,67948.9909,481677236002062,-95.0059575,29.3350045
480936438,AE,4.996719326257706,1883.0,RES,219987.52,481677220012002,-94.91992356,29.419746923
480999705,AE,15.224619348869323,1555.0,RES,136786.7,481677236001060,-95.02401003,29.340716356
480999375,AE,4.534078149256707,1928.0,RES,223326.421,481677261002073,-95.05482371,29.138466042
481138573,AE,3.9849281021785736,2697.0,RES,199351.179,481677258003008,-94.85021454,29.287682359
481124432,AE,4.996719326257706,2655.0,RES,273223.952,481677257001019,-94.84214991,29.260854547
481097363,AE,11.196702373037338,1656.0,RES,132892.203,481677237002009,-95.00569071,29.350436297
480948594,VE,4.882086371283531,1596.0,RES,196680.008,481677261001014,-94.94270468,29.219858098
481160055,AE,9.39001747953415,1342.0,RES,107842.41,481677247002020,-94.79821404,29.293798419
480936901,AE,8.121770614290238,3845.0,RES,216387.412,481677218004034,-94.9229875,29.4759515
481131369,AE,10.12248193037033,1851.0,RES,134018.183,481677209004002,-95.0603045,29.456393
480897940,AE,13.205684811611176,2704.0,RES,202643.782,481677212011001,-95.0238805,29.5328955
481129875,AE,3.777027954983711,1696.0,RES,205153.256,481677260002046,-94.917355,29.2262745
480913642,VE,5.064162531528473,1450.0,RES,200476.261,481677239002126,-94.69908198,29.41521733
480922582,AE,9.81366180800438,2461.0,RES,192146.241,481677250001002,-94.80853221,29.287844882
480909843,VE,8.376691553134918,1400.0,RES,196336.4,481677239002025,-94.586231,29.4756565
480922427,AE,9.95453293182373,3859.74,RES,612215.105,481677250001008,-94.80697804,29.287282738
481113902,VE,3.291487095122337,3261.0,RES,384579.02,481677238002042,-94.90154263,29.301856826
480924069,AE,10.168573061618805,1575.0,RES,202130.916,481677254001031,-94.82070633,29.284645857
480922918,AE,9.267328119592667,1452.0,RES,113118.245,481677251003019,-94.8146208,29.28717561
480947529,AE,7.014182520465851,1101.0,RES,96123.9865,481677219002021,-94.95472348,29.409425207
480922451,AE,10.117377206954956,1081.0,RES,110707.056,481677250001008,-94.80555138,29.287759179
480951394,VE,6.100262986674308,1906.0,RES,221705.258,481677261001051,-94.9351419,29.204174584
481130670,AE,4.904079469032288,1088.0,RES,160796.891,481677261002076,-95.04924008,29.140208677
481024435,AE,15.673809978599548,1507.0,RES,205610.799,481677233003025,-95.08706419,29.436594119
481037007,AE,14.20119974319458,1951.0,RES,253123.188,481677206001004,-95.10561906,29.449493326
481136758,AE,8.903790618686676,2348.0,RES,165753.986,481677243005028,-94.77712076,29.306217588
480953292,AE,10.366555136404038,510.571,RES,26097.0235,481677226001007,-94.96381672,29.390316192
480923669,AE,4.996719326257706,1822.0,RES,215318.482,481677257001007,-94.84178591,29.268786303
480910773,VE,10.206465033988952,1280.0,RES,188026.569,481677239002025,-94.58317044,29.475505945
481168081,AE,12.392111108493804,1000.0,RES,41430.972,481677237001026,-94.99638635,29.347050533
481086905,AE,7.148261686973572,2760.0,RES,182267.043,481677243003017,-94.78582701,29.308221563
480927864,AE,4.996719326257706,1644.0,RES,142180.145,481677258003049,-94.83831116,29.27683651
481118782,AE,6.770605237607956,1200.0,RES,168929.568,481677215004064,-95.02376425,29.542903068
481169422,AE,11.390251645555496,597.0,RES,65346.3128,481677218001014,-94.91690608,29.494439876
481124201,AE,8.10955400835991,1623.0,RES,121601.329,481677253002024,-94.82052555,29.289224203
480984873,AE,12.724864608478546,1159.0,RES,98958.2002,481677211002017,-95.03937808,29.474707213
480914554,AE,4.518501546478271,2961.0,RES,212541.544,481677239004143,-94.70734714,29.431518819
480907096,AE,4.995385652732849,2376.0,RES,166995.103,481677259002000,-94.86882159,29.251525987
481127841,VE,4.835439868655205,1896.0,RES,136333.06,481677236002009,-94.98027007,29.315181294
480949918,AE,8.279934125566482,1527.46,RES,56448.8525,481677218003005,-94.94512973,29.486762702
481072986,AE,12.655285178928375,6277.0,RES,654668.863,481677202001000,-95.17559273,29.516010176
481114183,VE,3.89259057035923,2746.0,RES,343022.698,481677238002084,-94.90914402,29.296867739
480939060,AE,6.140580602211952,2997.5,RES,98758.6924,481677218002027,-94.9291095,29.4884775
480924064,AE,10.717827534160614,1928.0,RES,172965.716,481677254001045,-94.8201935,29.282708
481098383,AE,12.735634119968415,1280.0,RES,122077.409,481677212011004,-95.02894355,29.528896868
